Order ID,Order Date,Customer ID,Category,Sub-Category,Product,Region,Quantity,Unit Price,Discount,Sales,Profit
ORD00243,2025-04-25,CUST0503,Electronics,Headphones,Headphones Product 8,South,1,70.39,0.0,70.39,14.17
ORD00244,2025-09-30,CUST0047,Furniture,Desks,Desks Product 6,West,3,86.34,0.0,259.02,30.83
ORD00245,2025-11-01,CUST0181,Accessories,Cables,Cables Product 7,West,1,40.11,0.0,40.11,4.62
ORD00246,2025-06-03,CUST0188,Furniture,Desks,Desks Product 8,South,5,66.09,0.1,297.41,64.8
ORD00247,2025-04-07,CUST0620,Furniture,Desks,Desks Product 7,East,3,96.96,0.05,276.34,32.64
ORD00248,2025-07-28,CUST0457,Accessories,Cables,Cables Product 3,West,2,23.46,0.0,46.92,3.79
ORD00249,2025-03-17,CUST0113,Accessories,Bags,Bags Product 4,South,2,54.63,0.15,92.87,5.6
ORD00250,2025-06-08,CUST0384,Office Supplies,Paper,Paper Product 6,West,2,111.36,0.0,222.72,36.08
ORD00251,2025-09-09,CUST0195,Office Supplies,Binders,Binders Product 8,North,4,77.14,0.05,293.13,43.43
ORD00252,2025-02-17,CUST0161,Electronics,Headphones,Headphones Product 2,North,4,58.22,0.0,232.88,40.44
ORD00253,2025-04-16,CUST0509,Furniture,Tables,Tables Product 3,East,2,68.51,0.15,116.47,23.65
ORD00254,2025-12-06,CUST0180,Furniture,Chairs,Chairs Product 4,West,2,63.5,0.2,101.6,11.22
ORD00255,2025-01-13,CUST0129,Office Supplies,Binders,Binders Product 2,South,2,87.82,0.1,158.08,33.45
ORD00256,2025-11-10,CUST0694,Accessories,Cables,Cables Product 5,South,5,13.15,0.0,65.75,5.92
ORD00257,2025-10-05,CUST0085,Electronics,Phones,Phones Product 6,West,3,59.68,0.15,152.18,35.03
ORD00258,2025-02-28,CUST0599,Furniture,Chairs,Chairs Product 5,South,5,52.85,0.1,237.83,52.11
ORD00259,2025-03-28,CUST0686,Furniture,Chairs,Chairs Product 4,West,5,62.47,0.05,296.73,54.61
ORD00260,2025-04-03,CUST0418,Accessories,Keyboards,Keyboards Product 7,North,5,138.02,0.1,621.09,118.38
ORD00261,2025-12-17,CUST0314,Furniture,Desks,Desks Product 3,South,3,98.36,0.15,250.82,60.03
ORD00262,2025-08-13,CUST0700,Office Supplies,Binders,Binders Product 1,South,3,130.9,0.0,392.7,63.8
ORD00263,2025-05-20,CUST0200,Office Supplies,Storage,Storage Product 7,North,4,21.35,0.15,72.59,7.46
ORD00264,2025-06-16,CUST0176,Furniture,Chairs,Chairs Product 8,East,4,76.47,0.15,260.0,12.32
ORD00265,2025-06-30,CUST0600,Furniture,Tables,Tables Product 1,West,4,39.82,0.0,159.28,40.3
ORD00266,2025-07-11,CUST0693,Furniture,Tables,Tables Product 2,East,5,42.62,0.1,191.79,20.43
ORD00267,2025-03-20,CUST0636,Office Supplies,Storage,Storage Product 2,South,2,78.78,0.1,141.8,14.77
ORD00268,2025-12-05,CUST0425,Electronics,Phones,Phones Product 1,South,5,43.78,0.1,197.01,40.15
ORD00269,2025-08-22,CUST0047,Electronics,Phones,Phones Product 3,West,1,117.47,0.15,99.85,20.45
ORD00270,2025-10-29,CUST0266,Office Supplies,Paper,Paper Product 7,North,1,31.24,0.15,26.55,6.02
ORD00271,2025-02-02,CUST0071,Furniture,Chairs,Chairs Product 1,North,1,24.32,0.0,24.32,6.76
ORD00272,2025-05-30,CUST0705,Electronics,Phones,Phones Product 3,East,5,42.78,0.1,192.51,34.88
ORD00273,2025-09-18,CUST0055,Furniture,Tables,Tables Product 2,South,5,43.13,0.0,215.65,37.42
ORD00274,2025-09-09,CUST0264,Accessories,Keyboards,Keyboards Product 8,East,2,46.87,0.0,93.74,23.29
ORD00275,2025-01-29,CUST0362,Office Supplies,Storage,Storage Product 6,East,5,73.99,0.0,369.95,45.62
ORD00276,2025-04-14,CUST0497,Accessories,Bags,Bags Product 4,East,2,41.78,0.0,83.56,15.95
ORD00277,2025-02-19,CUST0487,Electronics,Phones,Phones Product 1,West,5,28.09,0.1,126.4,24.21
ORD00278,2025-10-31,CUST0594,Furniture,Chairs,Chairs Product 7,North,3,27.36,0.0,82.08,13.81
ORD00279,2025-07-19,CUST0067,Accessories,Keyboards,Keyboards Product 5,East,3,63.23,0.05,180.21,30.16
ORD00280,2025-02-13,CUST0058,Accessories,Keyboards,Keyboards Product 4,East,3,69.2,0.1,186.84,37.84
ORD00281,2025-12-03,CUST0410,Office Supplies,Binders,Binders Product 4,East,3,94.35,0.05,268.9,69.9
ORD00282,2025-05-14,CUST0615,Electronics,Phones,Phones Product 5,East,2,20.53,0.0,41.06,6.83
ORD00283,2025-07-28,CUST0321,Office Supplies,Paper,Paper Product 6,North,2,54.8,0.2,87.68,5.57
ORD00284,2025-04-02,CUST0724,Furniture,Tables,Tables Product 8,East,4,46.23,0.1,166.43,16.83
ORD00285,2025-11-07,CUST0280,Electronics,Headphones,Headphones Product 3,East,3,16.96,0.0,50.88,6.99
ORD00286,2025-05-05,CUST0511,Furniture,Tables,Tables Product 6,West,3,92.93,0.2,223.03,30.19
ORD00287,2025-03-16,CUST0751,Furniture,Desks,Desks Product 4,North,2,91.74,0.15,155.96,16.09
ORD00288,2025-01-14,CUST0257,Accessories,Cables,Cables Product 6,East,5,52.08,0.15,221.34,21.32
ORD00289,2025-07-04,CUST0646,Electronics,Phones,Phones Product 3,South,1,69.6,0.05,66.12,14.37
ORD00290,2025-01-21,CUST0183,Furniture,Tables,Tables Product 1,West,1,106.84,0.15,90.81,11.97
ORD00291,2025-01-08,CUST0713,Accessories,Cables,Cables Product 3,East,1,92.75,0.0,92.75,19.59
ORD00292,2025-02-07,CUST0125,Electronics,Laptops,Laptops Product 5,East,1,38.48,0.0,38.48,9.61
ORD00293,2025-06-11,CUST0101,Electronics,Phones,Phones Product 1,East,4,151.13,0.15,513.84,113.62
ORD00294,2025-10-23,CUST0528,Electronics,Phones,Phones Product 2,East,5,47.42,0.0,237.1,28.58
ORD00295,2025-12-14,CUST0617,Electronics,Phones,Phones Product 3,East,5,18.39,0.0,91.95,16.13
ORD00296,2025-04-29,CUST0351,Electronics,Headphones,Headphones Product 5,East,1,152.07,0.1,136.86,8.03
ORD00297,2025-10-11,CUST0691,Electronics,Phones,Phones Product 4,East,4,21.87,0.1,78.73,5.95
ORD00298,2025-03-01,CUST0331,Office Supplies,Storage,Storage Product 1,North,2,50.75,0.0,101.5,17.35
ORD00299,2025-12-04,CUST0243,Electronics,Headphones,Headphones Product 8,East,3,121.07,0.2,290.57,9.76
ORD00300,2025-03-26,CUST0776,Accessories,Cables,Cables Product 2,East,1,66.4,0.2,53.12,11.22
ORD00301,2025-11-07,CUST0510,Accessories,Bags,Bags Product 5,East,1,130.8,0.1,117.72,16.3
ORD00302,2025-07-11,CUST0378,Electronics,Phones,Phones Product 6,East,4,29.64,0.1,106.7,23.99
ORD00303,2025-12-20,CUST0302,Office Supplies,Paper,Paper Product 2,East,5,31.15,0.0,155.75,17.91
ORD00304,2025-08-28,CUST0303,Furniture,Tables,Tables Product 2,West,5,139.88,0.0,699.4,176.19
ORD00305,2025-08-14,CUST0515,Accessories,Bags,Bags Product 8,East,3,26.35,0.0,79.05,17.28
ORD00306,2025-06-01,CUST0380,Electronics,Phones,Phones Product 7,West,1,37.01,0.0,37.01,3.49
ORD00307,2025-05-03,CUST0029,Electronics,Laptops,Laptops Product 4,West,3,39.45,0.05,112.43,26.54
ORD00308,2025-04-14,CUST0114,Accessories,Bags,Bags Product 3,North,4,41.23,0.15,140.18,19.67
ORD00309,2025-01-18,CUST0552,Electronics,Headphones,Headphones Product 4,East,1,70.45,0.0,70.45,11.85
ORD00310,2025-04-30,CUST0521,Office Supplies,Paper,Paper Product 7,North,2,64.59,0.1,116.26,15.08
ORD00311,2025-04-01,CUST0005,Furniture,Chairs,Chairs Product 4,West,3,82.9,0.0,248.7,60.2
ORD00312,2025-11-08,CUST0337,Office Supplies,Paper,Paper Product 6,North,3,49.98,0.05,142.44,19.44
ORD00313,2025-12-10,CUST0723,Electronics,Headphones,Headphones Product 3,West,5,70.15,0.1,315.68,65.59
ORD00314,2025-05-14,CUST0356,Accessories,Cables,Cables Product 8,East,4,42.73,0.2,136.74,5.26
ORD00315,2025-05-03,CUST0083,Office Supplies,Paper,Paper Product 7,East,4,125.18,0.0,500.72,85.37
ORD00316,2025-03-17,CUST0042,Furniture,Chairs,Chairs Product 6,West,3,191.55,0.05,545.92,51.14
ORD00317,2025-07-03,CUST0584,Accessories,Bags,Bags Product 5,West,4,39.28,0.05,149.26,37.84
ORD00318,2025-02-17,CUST0224,Accessories,Keyboards,Keyboards Product 4,West,2,57.66,0.15,98.02,12.95
ORD00319,2025-07-13,CUST0160,Accessories,Cables,Cables Product 1,South,2,141.23,0.0,282.46,39.62
ORD00320,2025-05-17,CUST0211,Furniture,Tables,Tables Product 5,South,2,44.67,0.0,89.34,19.2
ORD00321,2025-09-19,CUST0045,Furniture,Tables,Tables Product 5,South,2,36.74,0.0,73.48,18.41
ORD00322,2025-07-22,CUST0100,Electronics,Laptops,Laptops Product 8,North,5,29.08,0.0,145.4,26.01
ORD00323,2025-02-17,CUST0121,Office Supplies,Storage,Storage Product 6,South,2,88.15,0.2,141.04,21.34
ORD00324,2025-10-29,CUST0427,Office Supplies,Storage,Storage Product 7,North,5,184.85,0.0,924.25,169.91
ORD00325,2025-01-06,CUST0755,Furniture,Tables,Tables Product 1,West,2,85.2,0.0,170.4,14.98
ORD00326,2025-06-02,CUST0308,Electronics,Phones,Phones Product 8,South,2,62.6,0.0,125.2,19.5
ORD00327,2025-02-02,CUST0479,Furniture,Chairs,Chairs Product 8,South,2,77.6,0.0,155.2,35.9
ORD00328,2025-01-25,CUST0612,Accessories,Bags,Bags Product 6,West,3,44.51,0.0,133.53,31.35
ORD00329,2025-06-08,CUST0055,Furniture,Desks,Desks Product 8,South,1,64.17,0.15,54.54,5.68
ORD00330,2025-02-18,CUST0028,Electronics,Headphones,Headphones Product 6,West,5,71.3,0.0,356.5,75.31
ORD00331,2025-08-08,CUST0783,Office Supplies,Storage,Storage Product 4,West,5,30.55,0.0,152.75,20.65
ORD00332,2025-01-18,CUST0703,Electronics,Phones,Phones Product 2,South,3,68.65,0.0,205.95,33.99
ORD00333,2025-06-05,CUST0374,Accessories,Keyboards,Keyboards Product 3,South,5,86.56,0.05,411.16,62.11
ORD00334,2025-06-26,CUST0659,Office Supplies,Paper,Paper Product 8,South,1,253.22,0.05,240.56,36.13
ORD00335,2025-10-14,CUST0741,Office Supplies,Storage,Storage Product 5,East,1,74.49,0.15,63.32,4.49
ORD00336,2025-12-10,CUST0093,Electronics,Laptops,Laptops Product 3,East,5,136.79,0.0,683.95,181.88
ORD00337,2025-01-22,CUST0407,Furniture,Desks,Desks Product 5,South,2,32.7,0.15,55.59,3.11
ORD00338,2025-04-05,CUST0149,Furniture,Chairs,Chairs Product 3,South,4,34.8,0.2,111.36,23.27
ORD00339,2025-09-20,CUST0577,Electronics,Phones,Phones Product 8,West,2,37.21,0.0,74.42,7.5
ORD00340,2025-11-24,CUST0092,Furniture,Chairs,Chairs Product 5,West,5,91.08,0.2,364.32,17.32
ORD00341,2025-04-25,CUST0246,Office Supplies,Storage,Storage Product 2,East,2,34.71,0.05,65.95,9.94
ORD00342,2025-02-12,CUST0523,Accessories,Keyboards,Keyboards Product 1,South,2,82.49,0.0,164.98,14.48
ORD00343,2025-02-04,CUST0391,Office Supplies,Binders,Binders Product 2,West,3,31.45,0.1,84.91,19.55
ORD00344,2025-06-21,CUST0295,Furniture,Desks,Desks Product 5,South,2,86.21,0.0,172.42,15.88
ORD00345,2025-03-13,CUST0196,Office Supplies,Binders,Binders Product 3,East,1,53.67,0.1,48.3,6.41
ORD00346,2025-04-20,CUST0418,Office Supplies,Storage,Storage Product 1,West,4,64.01,0.05,243.24,63.42
ORD00347,2025-01-22,CUST0640,Accessories,Keyboards,Keyboards Product 4,North,2,45.5,0.1,81.9,20.67
ORD00348,2025-01-30,CUST0579,Electronics,Phones,Phones Product 7,West,3,60.89,0.1,164.4,25.73
ORD00349,2025-08-12,CUST0036,Office Supplies,Binders,Binders Product 1,North,5,63.81,0.15,271.19,58.66
ORD00350,2025-01-08,CUST0151,Office Supplies,Storage,Storage Product 8,South,2,249.84,0.1,449.71,62.53
ORD00351,2025-03-16,CUST0067,Office Supplies,Storage,Storage Product 2,South,2,30.61,0.15,52.04,10.17
ORD00352,2025-08-10,CUST0240,Furniture,Chairs,Chairs Product 6,North,5,35.73,0.1,160.78,18.74
ORD00353,2025-01-16,CUST0251,Electronics,Headphones,Headphones Product 7,North,4,58.23,0.1,209.63,51.31
ORD00354,2025-07-24,CUST0345,Furniture,Chairs,Chairs Product 3,East,3,118.15,0.0,354.45,65.34
ORD00355,2025-12-30,CUST0609,Office Supplies,Storage,Storage Product 3,North,4,36.23,0.0,144.92,16.83
ORD00356,2025-11-04,CUST0027,Furniture,Chairs,Chairs Product 8,North,1,52.5,0.05,49.88,12.54
ORD00357,2025-01-30,CUST0098,Electronics,Phones,Phones Product 2,North,4,65.53,0.2,209.7,15.05
ORD00358,2025-04-23,CUST0111,Office Supplies,Binders,Binders Product 6,South,3,134.68,0.0,404.04,99.13
ORD00359,2025-11-13,CUST0260,Electronics,Headphones,Headphones Product 2,East,2,265.16,0.05,503.8,40.97
ORD00360,2025-12-28,CUST0690,Electronics,Phones,Phones Product 6,West,4,45.73,0.1,164.63,11.24
ORD00361,2025-01-09,CUST0376,Electronics,Laptops,Laptops Product 5,West,2,43.88,0.15,74.6,6.67
ORD00362,2025-05-27,CUST0120,Furniture,Chairs,Chairs Product 5,West,4,212.3,0.05,806.74,214.04
ORD00363,2025-06-24,CUST0610,Accessories,Bags,Bags Product 3,West,2,62.57,0.1,112.63,21.63
ORD00364,2025-09-12,CUST0245,Furniture,Chairs,Chairs Product 7,South,2,50.61,0.05,96.16,12.78
ORD00365,2025-02-24,CUST0362,Accessories,Cables,Cables Product 6,West,1,14.26,0.1,12.83,1.05
ORD00366,2025-04-18,CUST0610,Accessories,Bags,Bags Product 2,West,2,71.49,0.0,142.98,12.79
ORD00367,2025-10-01,CUST0675,Furniture,Chairs,Chairs Product 3,East,2,104.43,0.05,198.42,43.4
ORD00368,2025-07-03,CUST0100,Electronics,Laptops,Laptops Product 4,East,3,32.12,0.0,96.36,11.36
ORD00369,2025-10-17,CUST0163,Office Supplies,Binders,Binders Product 2,East,2,58.9,0.15,100.13,20.39
ORD00370,2025-11-28,CUST0779,Office Supplies,Storage,Storage Product 4,South,2,132.43,0.2,211.89,35.25
ORD00371,2025-06-27,CUST0110,Electronics,Phones,Phones Product 1,West,5,157.92,0.0,789.6,146.49
ORD00372,2025-02-25,CUST0720,Accessories,Keyboards,Keyboards Product 8,East,1,51.68,0.1,46.51,3.46
ORD00373,2025-09-10,CUST0713,Electronics,Laptops,Laptops Product 6,West,1,62.04,0.1,55.84,12.32
ORD00374,2025-03-11,CUST0531,Office Supplies,Binders,Binders Product 4,South,2,94.13,0.2,150.61,22.22
ORD00375,2025-12-31,CUST0270,Office Supplies,Storage,Storage Product 4,West,2,95.48,0.0,190.96,35.88
ORD00376,2025-05-07,CUST0526,Office Supplies,Paper,Paper Product 5,East,1,53.56,0.05,50.88,9.39
ORD00377,2025-10-16,CUST0675,Electronics,Phones,Phones Product 5,West,2,34.37,0.0,68.74,9.25
ORD00378,2025-01-06,CUST0587,Accessories,Cables,Cables Product 8,West,4,33.59,0.05,127.64,14.28
ORD00379,2025-08-04,CUST0029,Furniture,Tables,Tables Product 6,South,5,40.01,0.05,190.05,45.67
ORD00380,2025-02-28,CUST0299,Office Supplies,Paper,Paper Product 8,West,2,45.46,0.0,90.92,10.78
ORD00381,2025-03-27,CUST0684,Furniture,Tables,Tables Product 4,West,5,22.43,0.0,112.15,27.27
ORD00382,2025-12-19,CUST0738,Accessories,Keyboards,Keyboards Product 8,West,5,31.85,0.05,151.29,11.75
ORD00383,2025-07-21,CUST0159,Office Supplies,Binders,Binders Product 1,East,5,97.59,0.15,414.76,58.99
ORD00384,2025-08-07,CUST0752,Office Supplies,Storage,Storage Product 6,West,5,102.76,0.0,513.8,46.58
ORD00385,2025-08-23,CUST0204,Electronics,Phones,Phones Product 1,East,4,115.28,0.05,438.06,40.03
ORD00386,2025-12-30,CUST0172,Electronics,Laptops,Laptops Product 3,North,5,54.57,0.0,272.85,51.77
ORD00387,2025-05-15,CUST0770,Furniture,Tables,Tables Product 8,North,5,60.98,0.15,259.16,18.84
ORD00388,2025-07-07,CUST0552,Accessories,Keyboards,Keyboards Product 5,North,5,61.79,0.1,278.06,50.84
ORD00389,2025-08-02,CUST0645,Electronics,Headphones,Headphones Product 5,South,5,69.5,0.0,347.5,28.66
ORD00390,2025-11-20,CUST0300,Office Supplies,Paper,Paper Product 1,West,3,147.75,0.0,443.25,82.23
ORD00391,2025-04-27,CUST0088,Furniture,Chairs,Chairs Product 6,West,4,36.77,0.05,139.73,23.38
ORD00392,2025-04-04,CUST0371,Accessories,Bags,Bags Product 7,North,2,134.39,0.0,268.78,35.61
ORD00393,2025-09-05,CUST0259,Accessories,Cables,Cables Product 4,South,4,162.24,0.05,616.51,116.08
ORD00394,2025-08-29,CUST0446,Electronics,Headphones,Headphones Product 6,West,1,69.44,0.2,55.55,1.84
ORD00395,2025-07-18,CUST0743,Furniture,Desks,Desks Product 1,North,2,19.84,0.1,35.71,8.1
ORD00396,2025-05-09,CUST0004,Accessories,Cables,Cables Product 5,South,1,18.72,0.0,18.72,2.23
ORD00397,2025-03-02,CUST0510,Accessories,Cables,Cables Product 8,West,2,127.28,0.05,241.83,53.45
ORD00398,2025-05-16,CUST0326,Office Supplies,Storage,Storage Product 8,West,1,34.28,0.15,29.14,1.76
ORD00399,2025-05-31,CUST0392,Office Supplies,Storage,Storage Product 1,North,3,48.99,0.05,139.62,30.46
ORD00400,2025-04-21,CUST0709,Electronics,Phones,Phones Product 8,West,4,19.54,0.1,70.34,8.81
ORD00401,2025-10-10,CUST0301,Office Supplies,Binders,Binders Product 7,East,2,47.13,0.05,89.55,9.58
ORD00402,2025-08-02,CUST0745,Accessories,Keyboards,Keyboards Product 8,East,5,62.17,0.2,248.68,18.82
ORD00403,2025-07-24,CUST0794,Electronics,Phones,Phones Product 1,East,4,18.61,0.0,74.44,9.55
ORD00404,2025-03-30,CUST0372,Furniture,Desks,Desks Product 5,North,5,57.54,0.05,273.31,41.88
ORD00405,2025-03-14,CUST0230,Electronics,Headphones,Headphones Product 7,South,2,113.2,0.1,203.76,34.63
ORD00406,2025-03-04,CUST0677,Furniture,Desks,Desks Product 1,West,5,150.9,0.15,641.32,112.5
ORD00407,2025-10-25,CUST0167,Electronics,Phones,Phones Product 4,South,2,21.21,0.05,40.3,10.19
ORD00408,2025-11-30,CUST0315,Office Supplies,Binders,Binders Product 5,North,1,42.37,0.15,36.01,4.39
ORD00409,2025-10-22,CUST0312,Electronics,Phones,Phones Product 4,South,3,53.11,0.0,159.33,31.06
ORD00410,2025-03-24,CUST0401,Office Supplies,Binders,Binders Product 1,South,3,46.76,0.05,133.27,24.51
ORD00411,2025-09-30,CUST0219,Accessories,Keyboards,Keyboards Product 2,North,4,38.67,0.15,131.48,28.04
ORD00412,2025-03-04,CUST0204,Office Supplies,Binders,Binders Product 4,East,2,145.4,0.0,290.8,62.31
ORD00413,2025-05-20,CUST0144,Electronics,Headphones,Headphones Product 2,West,2,60.55,0.2,96.88,19.86
ORD00414,2025-09-03,CUST0426,Accessories,Cables,Cables Product 1,South,1,52.51,0.15,44.63,8.05
ORD00415,2025-09-16,CUST0282,Office Supplies,Storage,Storage Product 2,East,3,154.56,0.15,394.13,34.88
ORD00416,2025-01-11,CUST0688,Office Supplies,Storage,Storage Product 8,North,5,30.35,0.0,151.75,16.37
ORD00417,2025-12-28,CUST0738,Furniture,Tables,Tables Product 7,South,3,71.83,0.05,204.72,34.79
ORD00418,2025-04-23,CUST0110,Furniture,Desks,Desks Product 2,South,3,48.14,0.1,129.98,27.55
ORD00419,2025-01-01,CUST0442,Office Supplies,Storage,Storage Product 3,East,5,39.4,0.05,187.15,25.14
ORD00420,2025-12-28,CUST0075,Furniture,Desks,Desks Product 3,West,1,76.52,0.1,68.87,11.71
ORD00421,2025-10-07,CUST0619,Office Supplies,Paper,Paper Product 2,West,2,115.26,0.15,195.94,16.41
ORD00422,2025-02-09,CUST0065,Furniture,Desks,Desks Product 5,West,1,139.27,0.1,125.34,27.89
ORD00423,2025-11-14,CUST0350,Furniture,Desks,Desks Product 6,West,5,112.2,0.1,504.9,80.79
ORD00424,2025-07-04,CUST0356,Accessories,Cables,Cables Product 1,East,1,29.29,0.0,29.29,7.88
ORD00425,2025-12-28,CUST0124,Electronics,Headphones,Headphones Product 1,North,5,73.44,0.15,312.12,68.66
ORD00426,2025-07-12,CUST0109,Accessories,Cables,Cables Product 4,North,2,55.04,0.05,104.58,12.49
ORD00427,2025-08-21,CUST0191,Accessories,Bags,Bags Product 6,East,1,139.55,0.0,139.55,30.47
ORD00428,2025-06-17,CUST0592,Office Supplies,Binders,Binders Product 2,West,5,54.04,0.15,229.67,13.21
ORD00429,2025-07-31,CUST0602,Accessories,Keyboards,Keyboards Product 7,South,1,59.34,0.0,59.34,12.81
ORD00430,2025-04-12,CUST0196,Accessories,Bags,Bags Product 6,South,3,34.66,0.05,98.78,9.02
ORD00431,2025-03-09,CUST0167,Office Supplies,Storage,Storage Product 6,South,4,44.46,0.0,177.84,45.29
ORD00432,2025-04-03,CUST0348,Electronics,Phones,Phones Product 1,West,1,21.06,0.0,21.06,4.2
ORD00433,2025-09-05,CUST0743,Accessories,Bags,Bags Product 6,North,4,106.36,0.2,340.35,76.97
ORD00434,2025-11-11,CUST0361,Furniture,Chairs,Chairs Product 5,South,2,38.43,0.1,69.17,6.88
ORD00435,2025-09-07,CUST0418,Electronics,Headphones,Headphones Product 3,East,4,51.48,0.1,185.33,20.22
ORD00436,2025-10-04,CUST0168,Electronics,Laptops,Laptops Product 3,East,4,81.66,0.05,310.31,36.17
ORD00437,2025-01-24,CUST0222,Accessories,Bags,Bags Product 4,South,3,64.16,0.0,192.48,30.04
ORD00438,2025-12-16,CUST0345,Accessories,Cables,Cables Product 2,East,2,56.23,0.2,89.97,14.59
ORD00439,2025-06-01,CUST0332,Electronics,Phones,Phones Product 4,West,5,51.04,0.0,255.2,25.74
ORD00440,2025-10-01,CUST0497,Electronics,Headphones,Headphones Product 8,South,3,31.87,0.2,76.49,2.85
ORD00441,2025-04-02,CUST0116,Electronics,Laptops,Laptops Product 4,South,3,41.66,0.0,124.98,16.86
ORD00442,2025-04-23,CUST0263,Office Supplies,Binders,Binders Product 4,East,1,42.61,0.0,42.61,8.09
ORD00443,2025-01-09,CUST0155,Furniture,Chairs,Chairs Product 2,West,3,93.63,0.0,280.89,29.6
ORD00444,2025-05-24,CUST0779,Accessories,Cables,Cables Product 4,North,4,20.45,0.2,65.44,3.12
ORD00445,2025-06-03,CUST0342,Accessories,Cables,Cables Product 8,South,3,56.27,0.2,135.05,8.08
ORD00446,2025-05-24,CUST0454,Furniture,Desks,Desks Product 5,East,4,123.03,0.0,492.12,130.2
ORD00447,2025-07-14,CUST0658,Accessories,Bags,Bags Product 2,South,3,100.59,0.05,286.68,28.24
ORD00448,2025-11-15,CUST0129,Accessories,Keyboards,Keyboards Product 1,East,1,35.37,0.2,28.3,0.89
ORD00449,2025-08-04,CUST0274,Office Supplies,Paper,Paper Product 6,East,1,91.05,0.05,86.5,12.16
ORD00450,2025-10-15,CUST0377,Office Supplies,Binders,Binders Product 6,South,2,163.05,0.15,277.19,48.75
ORD00451,2025-03-31,CUST0105,Office Supplies,Paper,Paper Product 7,West,5,65.11,0.2,260.44,19.4
ORD00452,2025-01-08,CUST0766,Electronics,Phones,Phones Product 6,West,2,73.6,0.0,147.2,35.28
ORD00453,2025-10-11,CUST0157,Accessories,Bags,Bags Product 3,East,1,66.16,0.15,56.24,8.21
ORD00454,2025-09-29,CUST0474,Electronics,Phones,Phones Product 1,South,1,39.21,0.2,31.37,1.57
ORD00455,2025-04-27,CUST0205,Accessories,Cables,Cables Product 4,North,2,41.92,0.05,79.65,8.3
ORD00456,2025-03-12,CUST0523,Office Supplies,Paper,Paper Product 6,East,1,126.81,0.05,120.47,27.88
ORD00457,2025-11-16,CUST0574,Electronics,Headphones,Headphones Product 5,North,4,14.11,0.0,56.44,5.64
ORD00458,2025-03-17,CUST0488,Electronics,Headphones,Headphones Product 5,West,2,109.17,0.05,207.42,20.65
ORD00459,2025-04-23,CUST0659,Accessories,Keyboards,Keyboards Product 6,North,1,101.54,0.05,96.46,15.63
ORD00460,2025-06-20,CUST0196,Electronics,Headphones,Headphones Product 3,East,5,129.78,0.15,551.56,88.98
ORD00461,2025-10-10,CUST0606,Electronics,Laptops,Laptops Product 7,South,2,37.04,0.0,74.08,7.1
ORD00462,2025-11-16,CUST0567,Furniture,Chairs,Chairs Product 7,West,5,69.94,0.1,314.73,34.85
ORD00463,2025-04-30,CUST0091,Electronics,Laptops,Laptops Product 5,North,3,49.83,0.1,134.54,20.16
ORD00464,2025-08-22,CUST0303,Furniture,Tables,Tables Product 4,West,1,68.02,0.15,57.82,9.42
